Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000555417900001,10.1038/s41401-020-0485-4,MEDLINE:32747721,Structural and functional properties of SARS-CoV-2 spike protein: potential antivirus drug development for COVID-19,"Huang, Yuan; Yang, Chan; Xu, Xin-feng; Xu, Wei; Liu, Shu-wen",ACTA PHARMACOLOGICA SINICA,1007 Pharmaceutical Science; 0703 Chemistry; 1008 Chinese Materia Medica,Review,41,9,1141-1149,2020,1517,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000555417900001,84.075472,39.329124450683594,35.09536,18.04,38.5719,43.2251,Domestic - Single,99.9647,6.15
WOS:000538982700004,10.1016/j.apsb.2020.02.008,MEDLINE:32292689,Analysis of therapeutic targets for SARS-CoV-2 and discovery of potential drugs by computational methods,"Wu, CanRong; Liu, Yang; Yang, Yueying; Zhang, Peng; Zhong, Wu; Wang, Yali; Wang, Qiqi; Xu, Yang; Li, Mingxue; Li, Xingzhou; Zheng, Mengzhu; Chen, Lixia; Li, Hua",ACTA PHARMACEUTICA SINICA B,1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Article,10,5,766-788,2020,1466,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000538982700004,61.247934,15.418242454528809,15.237883,23.94,95.0822,96.2076,Domestic - Multiple,99.9955,11.614
WOS:000644392400001,10.3389/fphar.2021.643972,MEDLINE:33927623,"Toxic Mechanisms of Five Heavy Metals: Mercury, Lead, Chromium, Cadmium, and Arsenic","Balali-Mood, Mahdi; Naseri, Kobra; Tahergorabi, Zoya; Khazdair, Mohammad Reza; Sadeghi, Mahmood",FRONTIERS IN PHARMACOLOGY,1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Review,12,n/a,n/a,2021,1457,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000644392400001,32.303607,28.997608184814453,26.93891,45.1,50.2455,54.0853,Domestic - Single,99.9821,5.988
WOS:000526392000002,10.1021/acschemneuro.0c00122,MEDLINE:32167747,"Evidence of the COVID-19 Virus Targeting the CNS: Tissue Distribution, Host-Virus Interaction, and Proposed Neurotropic Mechanisms","Baig, Abdul Mannan; Khaleeq, Areeba; Ali, Usman; Syeda, Hira",ACS CHEMICAL NEUROSCIENCE,1001 Basic Medicine; 1007 Pharmaceutical Science; 0710 Biology,Editorial Material,11,7,995-998,2020,1431,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000526392000002,43.1,8.860710144042969,11.251116,33.2,161.4995,127.1874,Domestic - Multiple,99.9699,4.418
WOS:000559631900001,10.1038/s41573-020-0075-7,MEDLINE:32782413,Advances in oligonucleotide drug delivery,"Roberts, Thomas C.; Langer, Robert; Wood, Matthew J. A.",NATURE REVIEWS DRUG DISCOVERY,1007 Pharmaceutical Science; 0836 Biotechnology and Bioengineering,Review,19,10,673-694,2020,1384,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000559631900001,500.205128,39.329124450683594,44.921196,2.77,35.1902,30.8095,International - Bilateral,99.9577,84.694
WOS:000533322800006,10.1038/d41573-020-00073-5,MEDLINE:32273591,The COVID-19 vaccine development landscape,"Thanh Le, Tung; Andreadakis, Zacharias; Kumar, Arun; Gomez Roman, Raul; Tollefsen, Stig; Saville, Melanie; Mayhew, Stephen",NATURE REVIEWS DRUG DISCOVERY,1007 Pharmaceutical Science; 0836 Biotechnology and Bioengineering,Editorial Material,19,5,305-306,2020,1238,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000533322800006,36.059524,8.860710144042969,8.288856,34.33,139.7179,149.3572,Domestic - Single,99.9398,84.694
WOS:000614310500001,10.1038/s41573-020-00135-8,MEDLINE:33536635,Trends in peptide drug discovery,"Muttenthaler, Markus; King, Glenn E.; Adams, David J.; Alewood, Paul E.",NATURE REVIEWS DRUG DISCOVERY,1007 Pharmaceutical Science; 0836 Biotechnology and Bioengineering,Article,20,4,309-325,2021,1231,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000614310500001,430.0,11.896702766418457,13.6534195,2.86,103.474,90.1606,International - Bilateral,99.9972,112.288
WOS:000644068100006,10.1016/j.pharmthera.2020.107753,MEDLINE:33259885,Tumor microenvironment as a therapeutic target in cancer,"Xiao, Yi; Yu, Dihua",PHARMACOLOGY & THERAPEUTICS,1007 Pharmaceutical Science,Review,221,n/a,n/a,2021,1223,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000644068100006,59.566038,28.997608184814453,26.93891,20.53,42.1759,45.399,Domestic - Single,99.9761,13.4
WOS:000546454600009,10.1016/j.ijantimicag.2020.105954,MEDLINE:32234467,Cytokine release syndrome in severe COVID-19: interleukin-6 receptor antagonist tocilizumab may be the key to reduce mortality,"Zhang, Chi; Wu, Zhao; Li, Jia-Wen; Zhao, Hong; Wang, Gui-Qiang",INTERNATIONAL JOURNAL OF ANTIMICROBIAL AGENTS,1007 Pharmaceutical Science; 1004 Public Health and Preventive Medicine; 0710 Biology,Article,55,5,n/a,2020,1207,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000546454600009,51.901961,15.418242454528809,15.237883,23.26,78.2839,79.2105,Domestic - Multiple,99.9941,5.283
WOS:000523597500019,10.1016/j.antiviral.2020.104742,MEDLINE:32057769,The spike glycoprotein of the new coronavirus 2019-nCoV contains a furinlike cleavage site absent in CoV of the same clade,"Coutard, B.; Valle, C.; de Lamballerie, X.; Canard, B.; Seidah, N. G.; Decroly, E.",ANTIVIRAL RESEARCH,1007 Pharmaceutical Science; 0710 Biology,Article,176,n/a,n/a,2020,1179,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000523597500019,40.546448,15.418242454528809,17.247862,29.08,76.4679,68.3563,International - Bilateral,99.9926,5.97
WOS:000548543600001,10.1111/bph.15193,n/a,The ARRIVE guidelines 2.0: Updated guidelines for reporting animal research,"Du Sert, Nathalie Percie; Hurst, Viki; Ahluwalia, Amrita; Alam, Sabina; Avey, Marc T.; Baker, Monya; Browne, William J.; Clark, Alejandra; Cuthill, Innes C.; Dirnagl, Ulrich; Emerson, Michael; Garner, Paul; Holgate, Stephen T.; Howells, David W.; Karp, Natasha A.; Lazic, Stanley E.; Lidster, Katie; MacCallum, Catriona J.; Macleod, Malcolm; Pearl, Esther J.; Petersen, Ole H.; Rawle, Frances; Reynolds, Penny; Rooney, Kieron; Sena, Emily S.; Silberberg, Shai D.; Steckler, Thomas; Wurbel, Hanno",BRITISH JOURNAL OF PHARMACOLOGY,1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Article,177,16,3617-3624,2020,1174,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000548543600001,28.814394,15.418242454528809,26.23871,40.74,76.1436,44.7431,International - Quadrilateral +,99.9911,8.74
WOS:000526034300001,10.2147/IJN.S246764,MEDLINE:32368040,The Antibacterial Mechanism of Silver Nanoparticles and Its Application in Dentistry,"Yin, Iris Xiaoxue; Zhang, Jing; Zhao, Irene Shuping; Mei, May Lei; Li, Quanli; Chu, Chun Hung",INTERNATIONAL JOURNAL OF NANOMEDICINE,1007 Pharmaceutical Science,Review,15,n/a,2555-2562,2020,1137,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000526034300001,107.914634,39.329124450683594,44.921196,10.54,28.9099,25.311,International - Bilateral,99.9506,6.4
WOS:000841060700001,10.1038/s41573-022-00520-5,MEDLINE:35974096,Macrophages as tools and targets in cancer therapy,"Mantovani, Alberto; Allavena, Paola; Marchesi, Federica; Garlanda, Cecilia",NATURE REVIEWS DRUG DISCOVERY,1007 Pharmaceutical Science; 0836 Biotechnology and Bioengineering,Review,21,11,799-820,2022,1108,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000841060700001,291.586207,20.422372817993164,23.819733,3.8,54.2542,46.5161,International - Bilateral,99.9865,120.1
WOS:000579310000038,10.1016/j.bcp.2020.114147,MEDLINE:32653589,Non-steroidal anti-inflammatory drugs (NSAIDs) and organ damage: A current perspective,"Bindu, Samik; Mazumder, Somnath; Bandyopadhyay, Uday",BIOCHEMICAL PHARMACOLOGY,1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Review,180,n/a,n/a,2020,1086,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000579310000038,44.308511,39.329124450683594,37.57532,24.51,27.6131,28.9019,Domestic - Multiple,99.9436,5.858
WOS:000663238800001,10.1038/s41573-021-00219-z,MEDLINE:34145432,Noncoding RNA therapeutics - challenges and potential solutions,"Winkle, Melanie; El-Daly, Sherien M.; Fabbri, Muller; Calin, George A.",NATURE REVIEWS DRUG DISCOVERY,1007 Pharmaceutical Science; 0836 Biotechnology and Bioengineering,Article,20,8,629-651,2021,1076,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000663238800001,430.0,11.896702766418457,13.6534195,2.5,90.4452,78.8081,International - Bilateral,99.9957,112.288
WOS:000516889800001,10.1038/s41573-019-0058-8,MEDLINE:32107480,Antimicrobial host defence peptides: functions and clinical potential,"Mookherjee, Neeloffer; Anderson, Marilyn A.; Haagsman, Henk P.; Davidson, Donald J.",NATURE REVIEWS DRUG DISCOVERY,1007 Pharmaceutical Science; 0836 Biotechnology and Bioengineering,Review,19,5,311-332,2020,992,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000516889800001,500.205128,39.329124450683594,63.273724,1.98,25.223,15.6779,International - Quadrilateral +,99.9365,84.694
WOS:000531572800002,10.1016/j.jpha.2020.03.001,MEDLINE:32282863,Molecular immune pathogenesis and diagnosis of COVID-19,"Li, Xiaowei; Geng, Manman; Peng, Yizhao; Meng, Liesu; Lu, Shemin",JOURNAL OF PHARMACEUTICAL ANALYSIS,1007 Pharmaceutical Science,Review,10,2,102-108,2020,980,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000531572800002,127.823529,39.329124450683594,37.57532,7.67,24.9179,26.0809,Domestic - Multiple,99.9295,4.769
WOS:000651209900007,10.1016/j.ijpharm.2021.120586,MEDLINE:33839230,mRNA-lipid nanoparticle COVID-19 vaccines: Structure and stability,"Schoenmaker, Linde; Witzigmann, Dominik; Kulkarni, Jayesh A.; Verbeke, Rein; Kersten, Gideon; Jiskoot, Wim; Crommelin, Daan J. A.",INTERNATIONAL JOURNAL OF PHARMACEUTICS,1007 Pharmaceutical Science,Review,601,n/a,n/a,2021,942,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000651209900007,53.341463,28.997608184814453,47.60635,17.66,32.4854,19.7873,International - Quadrilateral +,99.9701,6.51
WOS:000575369100001,10.2147/IJN.S264498,MEDLINE:33061359,"Exosome: A Review of Its Classification, Isolation Techniques, Storage, Diagnostic and Targeted Therapy Applications","Zhang, Yi; Bi, Jiayao; Huang, Jiayi; Tang, Yanan; Du, Shouying; Li, Pengyue",INTERNATIONAL JOURNAL OF NANOMEDICINE,1007 Pharmaceutical Science,Review,15,n/a,6917-6934,2020,926,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000575369100001,107.914634,39.329124450683594,35.09536,8.58,23.5449,26.3853,Domestic - Single,99.9224,6.4
WOS:000637457500001,10.1038/s41573-021-00163-y,MEDLINE:33824489,Emerging concepts in the science of vaccine adjuvants,"Pulendran, Bali; Arunachalam, Prabhu S.; O'Hagan, Derek T.",NATURE REVIEWS DRUG DISCOVERY,1007 Pharmaceutical Science; 0836 Biotechnology and Bioengineering,Review,20,6,454-475,2021,889,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000637457500001,530.8,28.997608184814453,26.812569,1.67,30.6577,33.1561,Domestic - Multiple,99.9641,112.288
WOS:000548181000001,10.1111/bph.15178,MEDLINE:32662875,ARRIVE 2.0 and the British Journal of Pharmacology: Updated guidance for 2020,"Lilley, Elliott; Stanford, S. Clare; Kendall, David E.; Alexander, Stephen P. H.; Cirino, Giuseppe; Docherty, James R.; George, Christopher H.; Insel, Paul A.; Izzo, Angelo A.; Ji, Yong; Panettieri, Reynold A.; Sobey, Christopher G.; Stefanska, Barbara; Stephens, Gary; Teixeira, Mauro; Ahluwalia, Amrita",BRITISH JOURNAL OF PHARMACOLOGY,1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Editorial Material,177,16,3611-3616,2020,878,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000548181000001,91.833333,8.860710144042969,36.014706,9.56,99.0891,24.3789,International - Quadrilateral +,99.9097,8.74
WOS:000508146500001,10.1038/s41573-019-0052-1,MEDLINE:31907401,NK cells for cancer immunotherapy,"Shimasaki, Noriko; Jain, Amit; Campana, Dario",NATURE REVIEWS DRUG DISCOVERY,1007 Pharmaceutical Science; 0836 Biotechnology and Bioengineering,Review,19,3,200-218,2020,874,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000508146500001,500.205128,39.329124450683594,37.57532,1.75,22.2227,23.2599,Domestic - Multiple,99.9154,84.694
WOS:000688394000001,10.1038/s41573-021-00283-5,MEDLINE:34433919,"mRNA vaccines for infectious diseases: principles, delivery and clinical translation","Chaudhary, Namit; Weissman, Drew; Whitehead, Kathryn A.",NATURE REVIEWS DRUG DISCOVERY,1007 Pharmaceutical Science; 0836 Biotechnology and Bioengineering,Review,20,11,817-838,2021,865,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000688394000001,530.8,28.997608184814453,26.812569,1.63,29.83,32.261,Domestic - Multiple,99.9581,112.288
WOS:000518458200010,10.5582/ddt.2020.01012,MEDLINE:32147628,Discovering drugs to treat coronavirus disease 2019 (COVID-19),"Dong, Liying; Hu, Shasha; Gao, Jianjun",DRUG DISCOVERIES AND THERAPEUTICS,1007 Pharmaceutical Science,Article,14,1,58-60,2020,856,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000518458200010,25.954545,15.418242454528809,13.853606,32.98,55.5186,61.789,Domestic - Single,99.9896,n/a
WOS:000564073200001,10.3390/pharmaceutics12080735,MEDLINE:32764269,Skin Wound Healing Process and New Emerging Technologies for Skin Wound Care and Regeneration,"Tottoli, Erika Maria; Dorati, Rossella; Genta, Ida; Chiesa, Enrica; Pisani, Silvia; Conti, Bice",PHARMACEUTICS,1007 Pharmaceutical Science,Review,12,8,n/a,2020,832,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000564073200001,56.085575,39.329124450683594,37.57532,14.83,21.1548,22.1422,Domestic - Multiple,99.9083,6.321
WOS:000600557400017,10.1016/j.addr.2020.04.004,MEDLINE:32305351,Extracellular vesicles as drug delivery systems: Why and how?,"Elsharkasy, Omnia M.; Nordin, Joel Z.; Hagey, Daniel W.; de Jong, Olivier G.; Schiffelers, Raymond M.; El Andaloussi, Samir; Vader, Pieter",ADVANCED DRUG DELIVERY REVIEWS,1007 Pharmaceutical Science,Review,159,n/a,332-343,2020,815,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000600557400017,109.284615,39.329124450683594,44.900146,7.46,20.7226,18.1514,International - Trilateral,99.9012,15.47
WOS:000508168800001,10.1038/s41573-019-0051-2,MEDLINE:31900462,'Off-the-shelf' allogeneic CAR T cells: development and challenges,"Depil, S.; Duchateau, P.; Grupp, S. A.; Mufti, G.; Poirot, L.",NATURE REVIEWS DRUG DISCOVERY,1007 Pharmaceutical Science; 0836 Biotechnology and Bioengineering,Review,19,3,185-199,2020,808,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000508168800001,500.205128,39.329124450683594,44.900146,1.62,20.5446,17.9955,International - Trilateral,99.8942,84.694
