入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:000556744300003,10.1029/2019MS002010,n/a,Presentation and Evaluation of the IPSL-CM6A-LR Climate Model,"Boucher, Olivier; Servonnat, Jerome; Albright, Anna Lea; Aumont, Olivier; Balkanski, Yves; Bastrikov, Vladislav; Bekki, Slimane; Bonnet, Remy; Bony, Sandrine; Bopp, Laurent; Braconnot, Pascale; Brockmann, Patrick; Cadule, Patricia; Caubel, Arnaud; Cheruy, Frederique; Codron, Francis; Cozic, Anne; Cugnet, David; D'Andrea, Fabio; Davini, Paolo; de Lavergne, Casimir; Denvil, Sebastien; Deshayes, Julie; Devilliers, Marion; Ducharne, Agnes; Dufresne, Jean-Louis; Dupont, Eliott; Ethe, Christian; Fairhead, Laurent; Falletti, Lola; Flavoni, Simona; Foujols, Marie-Alice; Gardoll, Sebastien; Gastineau, Guillaume; Ghattas, Josefine; Grandpeix, Jean-Yves; Guenet, Bertrand; Guez, Lionel E.; Guilyardi, Eric; Guimberteau, Matthieu; Hauglustaine, Didier; Hourdin, Frederic; Idelkadi, Abderrahmane; Joussaume, Sylvie; Kageyama, Masa; Khodri, Myriam; Krinner, Gerhard; Lebas, Nicolas; Levavasseur, Guillaume; Levy, Claire; Li, Laurent; Lott, Francois; Lurton, Thibaut; Luyssaert, Sebastiaan; Madec, Gurvan; Madeleine, Jean-Baptiste; Maignan, Fabienne; Marchand, Marion; Marti, Olivier; Mellul, Lidia; Meurdesoif, Yann; Mignot, Juliette; Musat, Ionela; Ottle, Catherine; Peylin, Philippe; Planton, Yann; Polcher, Jan; Rio, Catherine; Rochetin, Nicolas; Rousset, Clement; Sepulchre, Pierre; Sima, Adriana; Swingedouw, Didier; Thieblemont, Remi; Traore, Abdoul Khadre; Vancoppenolle, Martin; Vial, Jessica; Vialard, Jerome; Viovy, Nicolas; Vuichard, Nicolas",JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS,0706 Atmospheric Science,Article,12,7,n/a,2020,881,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000556744300003,50.188596,21.32870864868164,28.692366,17.55,41.3058,30.705,International - Trilateral,99.9774,6.66
WOS:001250139804219,10.1109/IGARSS47720.2021.9553499,n/a,Global land use / land cover with Sentinel 2 and deep learning,"Karra, Krishna; Kontgis, Caitlin; Statman-Weil, Zoe; Mazzariello, Joseph C.; Mathis, Mark; Brumby, Steven P.",2021 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM IGARSS,0830 Environmental Science and Engineering; 0804 Instrumentation Science and Technology; 0709 Geology; 0706 Atmospheric Science; 0707 Marine Science; 0907 Forestry; 0705 Geography; 0901 Crop Science; 0708 Geophysics; 0812 Computer Science and Technology; 0816 Surveying and Mapping,Proceedings Paper,n/a,n/a,4704-4707,2021,832,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001250139804219,1.380864,1.2250041961669922,1.1599497,602.52,679.1813,717.2725,Domestic - Single,99.9944,n/a
WOS:000591728300001,10.1016/j.atmosenv.2020.117834,MEDLINE:32895604,The contribution of global aviation to anthropogenic climate forcing for 2000 to 2018,"Lee, D. S.; Fahey, D. W.; Skowron, A.; Allen, M. R.; Burkhardt, U.; Chen, Q.; Doherty, S. J.; Freeman, S.; Forster, P. M.; Fuglestvedt, J.; Gettelman, A.; De Leon, R. R.; Lim, L. L.; Lund, M. T.; Millar, R. J.; Owen, B.; Penner, J. E.; Pitari, G.; Prather, M. J.; Sausen, R.; Wilcox, L. J.",ATMOSPHERIC ENVIRONMENT,0830 Environmental Science and Engineering; 0706 Atmospheric Science,Article,244,n/a,n/a,2021,800,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000591728300001,17.99705,16.19180679321289,35.43855,44.45,49.4077,22.5743,International - Quadrilateral +,99.9789,5.755
WOS:000528815600002,10.1175/BAMS-D-18-0194.1,n/a,Tropical Cyclones and Climate Change Assessment: Part II: Projected Response to Anthropogenic Warming,"Knutson, Thomas; Camargo, Suzana J.; Chan, Johnny C. L.; Emanuel, Kerry; Ho, Chang-Hoi; Kossin, James; Mohapatra, Mrutyunjay; Satoh, Masaki; Sugi, Masato; Walsh, Kevin; Wu, Liguang",BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,0706 Atmospheric Science,Article,101,3,E303-E322,2020,746,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000528815600002,34.484472,21.32870864868164,60.28691,21.63,34.9763,12.3742,International - Quadrilateral +,99.9717,8.766
WOS:000644147200007,10.1175/JCLI-D-20-0166.1,n/a,Improvements of the Daily Optimum Interpolation Sea Surface Temperature (DOISST) Version 2.1,"Huang, Boyin; Liu, Chunying; Banzon, Viva; Freeman, Eric; Graham, Garrett; Hankins, Bill; Smith, Tom; Zhang, Huai-Min",JOURNAL OF CLIMATE,0706 Atmospheric Science,Article,34,8,2923-2939,2021,705,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000644147200007,20.092362,16.19180679321289,14.192145,35.09,43.5405,49.6754,Domestic - Multiple,99.9736,5.38
WOS:000663933800002,10.5194/essd-13-2753-2021,n/a,GLC_FCS30: global land-cover product with fine classification system at 30m using time-series Landsat imagery,"Zhang, Xiao; Liu, Liangyun; Chen, Xidong; Gao, Yuan; Xie, Shuai; Mi, Jun",EARTH SYSTEM SCIENCE DATA,0708 Geophysics; 0706 Atmospheric Science,Data Paper,13,6,2753-2776,2021,689,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000663933800002,35.070922,36.66666793823242,50.022728,19.65,18.7909,13.7737,Domestic - Multiple,99.3333,11.815
WOS:000520220000001,10.1007/s10546-019-00473-0,MEDLINE:31975701,Wind-Turbine and Wind-Farm Flows: A Review,"Porte-Agel, Fernando; Bastankhah, Majid; Shamsoddin, Sina",BOUNDARY-LAYER METEOROLOGY,0706 Atmospheric Science,Review,174,1,1-59,2020,664,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000520220000001,330.0,58.17494201660156,58.069305,2.01,11.4138,11.4346,International - Bilateral,99.5272,2.949
WOS:000545702400001,10.1029/2019EF001461,n/a,Twenty-First Century Drought Projections in the CMIP6 Forcing Scenarios,"Cook, B. I.; Mankin, J. S.; Marvel, K.; Williams, A. P.; Smerdon, J. E.; Anchukaitis, K. J.",EARTHS FUTURE,0708 Geophysics; 0706 Atmospheric Science; 0830 Environmental Science and Engineering,Article,8,6,n/a,2020,660,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000545702400001,50.816514,21.32870864868164,17.724232,12.99,30.9442,37.2372,Domestic - Multiple,99.966,7.495
WOS:000667941000001,10.1088/1748-9326/abee4e,n/a,A review of trends and drivers of greenhouse gas emissions by sector from 1990 to 2018,"Lamb, William F.; Wiedmann, Thomas; Pongratz, Julia; Andrew, Robbie; Crippa, Monica; Olivier, Jos G. J.; Wiedenhofer, Dominik; Mattioli, Giulio; Khourdajie, Alaa Al; House, Jo; Pachauri, Shonali; Figueroa, Maria; Saheb, Yamina; Slade, Raphael; Hubacek, Klaus; Sun, Laixiang; Ribeiro, Suzana Kahn; Khennas, Smail; de la Rue du Can, Stephane; Chapungu, Lazarus; Davis, Steven J.; Bashmakov, Igor; Dai, Hancheng; Dhakal, Shobhakar; Tan, Xianchun; Geng, Yong; Gu, Baihe; Minx, Jan",ENVIRONMENTAL RESEARCH LETTERS,0830 Environmental Science and Engineering; 0706 Atmospheric Science,Review,16,7,n/a,2021,655,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000667941000001,60.098592,35.28215026855469,62.903847,10.9,18.5646,10.4127,International - Quadrilateral +,99.8081,6.947
WOS:000609402900002,10.1038/s41558-020-00976-6,n/a,Global maps of twenty-first century forest carbon fluxes,"Harris, Nancy L.; Gibbs, David A.; Baccini, Alessandro; Birdsey, Richard A.; de Bruin, Sytze; Farina, Mary; Fatoyinbo, Lola; Hansen, Matthew C.; Herold, Martin; Houghton, Richard A.; Potapov, Peter V.; Suarez, Daniela Requena; Roman-Cuesta, Rosa M.; Saatchi, Sassan S.; Slay, Christy M.; Turubanova, Svetlana A.; Tyukavina, Alexandra",NATURE CLIMATE CHANGE,0830 Environmental Science and Engineering; 0706 Atmospheric Science,Article,11,3,n/a,2021,649,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000609402900002,141.992126,16.19180679321289,20.762756,4.57,40.082,31.2579,International - Trilateral,99.9684,28.862
WOS:000656419700002,10.1038/s41558-021-01058-x,MEDLINE:34221128,The burden of heat-related mortality attributable to recent human-induced climate change,"Vicedo-Cabrera, A. M.; Scovronick, N.; Sera, F.; Roye, D.; Schneider, R.; Tobias, A.; Astrom, C.; Guo, Y.; Honda, Y.; Hondula, D. M.; Abrutzky, R.; Tong, S.; Coelho, M. de Sousa Zanotti Stagliorio; Saldiva, P. H. Nascimento; Lavigne, E.; Correa, P. Matus; Ortega, N. Valdes; Kan, H.; Osorio, S.; Kysely, J.; Urban, A.; Orru, H.; Indermitte, E.; Jaakkola, J. J. K.; Ryti, N.; Pascal, M.; Schneider, A.; Katsouyanni, K.; Samoli, E.; Mayvaneh, F.; Entezari, A.; Goodman, P.; Zeka, A.; Michelozzi, P.; de'Donato, F.; Hashizume, M.; Alahmad, B.; Diaz, M. Hurtado; Valencia, C. De La Cruz; Overcenco, A.; Houthuijs, D.; Ameling, C.; Rao, S.; Di Ruscio, F.; Carrasco-Escobar, G.; Seposo, X.; Silva, S.; Madureira, J.; Holobaca, I. H.; Fratianni, S.; Acquaotta, F.; Kim, H.; Lee, W.; Iniguez, C.; Forsberg, B.; Ragettli, M. S.; Guo, Y. L. L.; Chen, B. Y.; Li, S.; Armstrong, B.; Aleman, A.; Zanobetti, A.; Schwartz, J.; Dang, T. N.; Dung, D. V.; Gillett, N.; Haines, A.; Mengel, M.; Huber, V.; Gasparrini, A.",NATURE CLIMATE CHANGE,0830 Environmental Science and Engineering; 0706 Atmospheric Science,Article,11,6,492-+,2021,618,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000656419700002,141.992126,16.19180679321289,35.43855,4.35,38.1675,17.4386,International - Quadrilateral +,99.9631,28.862
