入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:000922928208006,n/a,n/a,MLP-Mixer: An all-MLP Architecture for Vision,"Tolstikhin, Ilya; Houlsby, Neil; Kolesnikov, Alexander; Beyer, Lucas; Zhai, Xiaohua; Unterthiner, Thomas; Yung, Jessica; Steiner, Andreas; Keysers, Daniel; Uszkoreit, Jakob; Lucic, Mario; Dosovitskiy, Alexey",ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 34 (NEURIPS 2021),1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology,Proceedings Paper,34,n/a,n/a,2021,1758,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000922928208006,20.667952,4.196503162384033,4.4018645,85.06,418.9202,399.3762,Domestic - Multiple,99.9897,n/a
WOS:000961991400001,10.1016/j.lindif.2023.102274,n/a,ChatGPT for good? On opportunities and challenges of large language models for education,"Kasneci, Enkelejda; Sessler, Kathrin; Kuechemann, Stefan; Bannert, Maria; Dementieva, Daryna; Fischer, Frank; Gasser, Urs; Groh, Georg; Guennemann, Stephan; Huellermeier, Eyke; Krusche, Stepha; Kutyniok, Gitta; Michaeli, Tilman; Nerdel, Claudia; Pfeffer, Juergen; Poquet, Oleksandra; Sailer, Michael; Schmidt, Albrecht; Seidel, Tina; Stadler, Matthias; Weller, Jochen; Kuhn, Jochen; Kasneci, Gjergji",LEARNING AND INDIVIDUAL DIFFERENCES,0402 Psychology,Editorial Material,103,n/a,n/a,2023,1698,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000961991400001,425.25,2.171779155731201,4.649472,3.99,781.8475,365.2028,Domestic - Multiple,99.9733,3.8
WOS:000582506100008,10.1016/j.jaac.2020.05.009,MEDLINE:32504808,Rapid Systematic Review: The Impact of Social Isolation and Loneliness on the Mental Health of Children and Adolescents in the Context of COVID-19,"Loades, Maria Elizabeth; Chatburn, Eleanor; Higson-Sweeney, Nina; Reynolds, Shirley; Shafran, Roz; Brigden, Amberly; Linney, Catherine; McManus, Megan Niamh; Borwick, Catherine; Crawley, Esther",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0402 Psychology; 1002 Clinical Medicine,Review,59,11,1218-+,2020,1685,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000582506100008,227.230769,37.5412712097168,36.62272,7.42,44.8839,46.0097,Domestic - Multiple,99.9784,8.829
WOS:000579107900001,10.1002/capr.12360,n/a,Can I use TA? Should I use TA? Should I not use TA? Comparing reflexive thematic analysis and other pattern-based qualitative analytic approaches,"Braun, Virginia; Clarke, Victoria",COUNSELLING & PSYCHOTHERAPY RESEARCH,0402 Psychology; 1002 Clinical Medicine,Article,21,1,37-47,2020,1655,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000579107900001,27.89011,15.255196571350098,18.603436,59.34,108.4876,88.9621,International - Bilateral,99.9928,n/a
WOS:001215469506059,n/a,n/a,Photorealistic Text-to-Image Diffusion Models with Deep Language Understanding,"Saharia, Chitwan; Chan, William; Saxena, Saurabh; Li, Lala; Whang, Jay; Denton, Emily; Ghasemipour, Seyed Kamyar Seyed; Ayan, Burcu Karagol; Mahdavi, S. Sara; Gontijo-Lopes, Raphael; Salimans, Tim; Ho, Jonathan; Fleet, David J.; Norouzi, Mohammad",ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 35 (NEURIPS 2022),1001 Basic Medicine; 0812 Computer Science and Technology; 0402 Psychology,Proceedings Paper,n/a,n/a,n/a,2022,1593,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001215469506059,10.254442,3.699140787124634,4.0788283,155.35,430.6405,390.5533,Domestic - Multiple,99.9913,n/a
WOS:000901616402073,n/a,n/a,Autoformer: Decomposition Transformers with Auto-Correlation for Long-Term Series Forecasting,"Wu, Haixu; Xu, Jiehui; Wang, Jianmin; Long, Mingsheng",ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 34 (NEURIPS 2021),1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology,Proceedings Paper,34,n/a,n/a,2021,1423,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000901616402073,20.667952,4.196503162384033,2.6948123,68.85,339.0918,528.0516,Domestic - Single,99.9863,n/a
WOS:000551439100004,10.1037/amp0000660,MEDLINE:32437181,Risk and Resilience in Family Well-Being During the COVID-19 Pandemic,"Prime, Heather; Wade, Mark; Browne, Dillon T.",AMERICAN PSYCHOLOGIST,0402 Psychology,Article,75,5,631-643,2020,1407,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000551439100004,94.710843,15.255196571350098,15.287781,14.86,92.2309,92.0343,Domestic - Multiple,99.9913,10.885
WOS:000763313700001,10.1002/aur.2696,MEDLINE:35238171,Global prevalence of autism: A systematic review update,"Zeidan, Jinan; Fombonne, Eric; Scorah, Julie; Ibrahim, Alaa; Durkin, Maureen S.; Saxena, Shekhar; Yusuf, Afiqah; Shih, Andy; Elsabbagh, Mayada",AUTISM RESEARCH,0402 Psychology,Review,15,5,778-790,2022,1368,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000763313700001,209.428571,17.795120239257812,23.052858,6.53,76.875,59.3419,International - Bilateral,99.9793,4.7
WOS:001207690600032,n/a,n/a,Graph Contrastive Learning with Augmentations,"You, Yuning; Chen, Tianlong; Sui, Yongduo; Chen, Ting; Wang, Zhangyang; Shen, Yang","ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 33, NEURIPS 2020",1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology,Proceedings Paper,33,n/a,n/a,2020,1251,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001207690600032,35.714844,4.008923053741455,5.8360157,35.03,312.0539,214.3586,International - Bilateral,99.9839,n/a
WOS:000538267500001,="10.1177/0095798420930932",n/a,Latent Class Analysis: A Guide to Best Practice,"Weller, Bridget E.; Bowen, Natasha K.; Faubert, Sarah J.",JOURNAL OF BLACK PSYCHOLOGY,0402 Psychology,Article,46,4,287-311,2020,1207,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000538267500001,59.142857,15.255196571350098,15.287781,20.41,79.1206,78.9519,Domestic - Multiple,99.9899,2.073
WOS:000552133600010,10.1016/j.cedpsych.2020.101859,n/a,"From expectancy-value theory to situated expectancy-value theory: A developmental, social cognitive, and sociocultural perspective on motivation","Eccles, Jacquelynne S.; Wigfield, Allan",CONTEMPORARY EDUCATIONAL PSYCHOLOGY,0402 Psychology,Article,61,n/a,n/a,2020,1186,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000552133600010,90.454545,15.255196571350098,18.603436,13.11,77.744,63.7517,International - Bilateral,99.9884,4.277
WOS:000519263800022,10.3758/s13428-019-01237-x,MEDLINE:31016684,Gorilla in our midst: An online behavioral experiment builder,"Anwyl-Irvine, Alexander L.; Massonnie, Jessica; Flitton, Adam; Kirkham, Natasha; Evershed, Jo K.",BEHAVIOR RESEARCH METHODS,0402 Psychology,Article,52,1,388-407,2020,1163,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000519263800022,33.422131,15.255196571350098,15.287781,34.8,76.2363,76.0738,Domestic - Multiple,99.987,6.242
WOS:000615124300001,10.1038/s41562-021-01056-1,MEDLINE:33547453,Measuring the impact of COVID-19 vaccine misinformation on vaccination intent in the UK and USA,"Loomba, Sahil; de Figueiredo, Alexandre; Piatek, Simon J.; de Graaf, Kristen; Larson, Heidi J.",NATURE HUMAN BEHAVIOUR,0402 Psychology; 1001 Basic Medicine,Article,5,3,337-+,2021,1086,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000615124300001,109.213115,11.236043930053711,15.628034,9.94,96.6532,69.4905,International - Trilateral,99.9959,24.252
WOS:001215469503020,n/a,n/a,Flamingo: a Visual Language Model for Few-Shot Learning,"Alayrac, Jean-Baptiste; Donahue, Jeff; Luc, Pauline; Miech, Antoine; Barr, Iain; Hasson, Yana; Lenc, Karel; Mensch, Arthur; Millican, Katie; Reynolds, Malcolm; Ring, Roman; Rutherford, Eliza; Cabi, Serkan; Han, Tengda; Gong, Zhitao; Samangooei, Sina; Monteiro, Marianne; Menick, Jacob; Borgeaud, Sebastian; Brock, Andrew; Nematzadeh, Aida; Sharifzadeh, Sahand; Binkowski, Mikolaj; Barreira, Ricardo; Vinyals, Oriol; Zisserman, Andrew; Simonyan, Karen",ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 35 (NEURIPS 2022),0402 Psychology; 1001 Basic Medicine; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,n/a,2022,1068,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001215469503020,10.254442,3.699140787124634,2.5708644,104.15,288.7157,415.4245,Domestic - Single,99.9884,n/a
WOS:000546725400010,10.1016/j.jvb.2020.103445,n/a,"Latent profile analysis: A review and ""how to"" guide of its application within vocational behavior research","Spurk, Daniel; Hirschi, Andreas; Wang, Mo; Valero, Domingo; Kauffeld, Simone",JOURNAL OF VOCATIONAL BEHAVIOR,0402 Psychology,Review,120,n/a,n/a,2020,1055,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000546725400010,141.769231,37.5412712097168,52.44898,7.44,28.1024,20.1148,International - Trilateral,99.9568,6.065
WOS:001202259104027,n/a,n/a,Large Language Models are Zero-Shot Reasoners,"Kojima, Takeshi; Gu, Shixiang Shane; Reid, Machel; Matsuo, Yutaka; Iwasawa, Yusuke","ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 35, NEURIPS 2022",0402 Psychology; 1001 Basic Medicine; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,n/a,2022,1042,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001202259104027,10.254442,3.699140787124634,6.5167785,101.61,281.687,159.895,International - Trilateral,99.9854,n/a
WOS:000546455700010,="10.1159/000505601",n/a,Aberrant Gray Matter Volume and Cortical Surface in Paranoid-Type Delusional Disorder,"Wolf, Robert Christian; Hildebrandt, Viviane; Schmitgen, Mike M.; Pycha, Roger; Kirchler, Erwin; Macina, Christian; Karner, Martin; Hirjak, Dusan; Kubera, Katharina M.; Romanov, Dmitry; Freudenmann, Roland Wolfgang; Huber, Markus",NEUROPSYCHOBIOLOGY,0402 Psychology; 1001 Basic Medicine; 1002 Clinical Medicine,Article,79,4-5,335-344,2020,980,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000546455700010,46.066667,15.255196571350098,20.601814,21.27,64.2404,47.5686,International - Trilateral,99.9855,2.328
WOS:000512949600001,10.1007/s11031-019-09818-1,n/a,"Basic psychological need theory: Advancements, critical themes, and future directions","Vansteenkiste, Maarten; Ryan, Richard M.; Soenens, Bart",MOTIVATION AND EMOTION,0402 Psychology,Editorial Material,44,1,1-31,2020,963,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000512949600001,963.0,9.196380615234375,14.12311,1.0,104.7151,68.1861,International - Bilateral,99.973,2.34
WOS:000627697000037,n/a,n/a,Adaptive Graph Convolutional Recurrent Network for Traffic Forecasting,"Bai, Lei; Yao, Lina; Li, Can; Wang, Xianzhi; Wang, Can",ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS (NEURIPS 2020),1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology,Proceedings Paper,33,n/a,n/a,2020,963,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000627697000037,35.714844,4.008923053741455,4.888143,26.96,240.2141,197.0073,Domestic - Multiple,99.9812,n/a
WOS:000512073100001,10.1038/s41572-019-0138-4,MEDLINE:31949163,Autism spectrum disorder,"Lord, Catherine; Brugha, Traolach S.; Charman, Tony; Cusack, James; Dumas, Guillaume; Frazier, Thomas; Jones, Emily J. H.; Jones, Rebecca M.; Pickles, Andrew; State, Matthew W.; Taylor, Julie Lounds; Veenstra-VanderWeele, Jeremy",NATURE REVIEWS DISEASE PRIMERS,0402 Psychology,Article,6,1,n/a,2020,957,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000512073100001,436.837838,15.255196571350098,20.601814,2.19,62.7327,46.4522,International - Trilateral,99.9841,52.329
WOS:000546456200006,="10.1159/000507639",MEDLINE:32272480,Mental Health and Psychosocial Problems of Medical Health Workers during the COVID-19 Epidemic in China,"Zhang, Wen-rui; Wang, Kun; Yin, Lu; Zhao, Wen-feng; Xue, Qing; Peng, Mao; Min, Bao-quan; Tian, Qing; Leng, Hai-xia; Du, Jia-lin; Chang, Hong; Yang, Yuan; Li, Wei; Shangguan, Fang-fang; Yan, Tian-yi; Dong, Hui-qing; Han, Ying; Wang, Yu-ping; Cosci, Fiammetta; Wang, Hong-xing",PSYCHOTHERAPY AND PSYCHOSOMATICS,0402 Psychology; 1002 Clinical Medicine,Article,89,4,242-250,2020,955,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000546456200006,73.172414,15.255196571350098,18.603436,13.05,62.6016,51.3346,International - Bilateral,99.9827,17.659
