Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000965879700001,10.1016/j.jep.2023.116306,MEDLINE:36858276,"Network pharmacology, a promising approach to reveal the pharmacology mechanism of Chinese medicine formula","Zhao, Li; Zhang, Hong; Li, Ning; Chen, Jinman; Xu, Hao; Wang, Yongjun; Liang, Qianqian",JOURNAL OF ETHNOPHARMACOLOGY,1007 Pharmaceutical Science; 1008 Chinese Materia Medica; 1002 Clinical Medicine,Article,309,n/a,n/a,2023,485,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000965879700001,9.459503,7.121747970581055,6.8441286,51.27,68.1013,70.8637,Domestic - Single,99.9922,4.8
WOS:000540610800001,10.3389/fphar.2020.00757,MEDLINE:32528290,The Bone Extracellular Matrix in Bone Formation and Regeneration,"Lin, Xiao; Patil, Suryaji; Gao, Yong-Guang; Qian, Airong",FRONTIERS IN PHARMACOLOGY,1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,11,n/a,n/a,2020,479,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000540610800001,47.269868,41.04826736450195,39.37364,10.13,11.6692,12.1655,Domestic - Single,99.7215,5.811
WOS:000524467100025,10.1016/j.lfs.2020.117477,MEDLINE:32119961,"Anti-HCV, nucleotide inhibitors, repurposing against COVID-19","Elfiky, Abdo A.",LIFE SCIENCES,1007 Pharmaceutical Science; 1008 Chinese Materia Medica; 1001 Basic Medicine,Article,248,n/a,n/a,2020,477,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000524467100025,25.33624,18.375646591186523,19.26313,18.83,25.9583,24.7623,International - Bilateral,99.9373,5.037
WOS:000527701100050,10.1016/j.phrs.2020.104743,MEDLINE:32145402,Traditional Chinese medicine for COVID-19 treatment,"Ren, Jun-ling; Zhang, Ai-hua; Wang, Xi-Jun",PHARMACOLOGICAL RESEARCH,1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Letter,155,n/a,n/a,2020,473,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000527701100050,29.805556,19.1639347076416,26.0,15.87,24.6818,18.1923,Domestic - Single,99.1803,7.658
WOS:000545775600008,10.1128/AAC.00819-20,MEDLINE:32366720,Identification of Antiviral Drug Candidates against SARS-CoV-2 from FDA-Approved Drugs,"Jeon, Sangeun; Ko, Meehyun; Lee, Jihye; Choi, Inhee; Byun, Soo Young; Park, Soonju; Shum, David; Kim, Seungtaek",ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,1007 Pharmaceutical Science; 1008 Chinese Materia Medica; 0710 Biology,Article,64,7,n/a,2020,468,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000545775600008,22.518182,18.375646591186523,16.873255,20.78,25.4685,27.7362,Domestic - Single,99.9294,5.191
WOS:000643653800021,10.1016/j.phrs.2021.105420,MEDLINE:33434620,"The role of short-chain fatty acids in intestinal barrier function, inflammation, oxidative stress, and colonic carcinogenesis","Liu, Pinyi; Wang, Yanbing; Yang, Ge; Zhang, Qihe; Meng, Lingbin; Xin, Ying; Jiang, Xin",PHARMACOLOGICAL RESEARCH,1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,165,n/a,n/a,2021,458,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000643653800021,50.120332,31.640628814697266,30.740147,9.14,14.4751,14.8991,International - Bilateral,99.8896,10.334
WOS:000561284200008,10.1016/j.apsb.2020.04.009,MEDLINE:32363136,Crystal structure of SARS-CoV-2 nucleocapsid protein RNA binding domain reveals potential unique drug targeting sites,"Kang, Sisi; Yang, Mei; Hong, Zhongsi; Zhang, Liping; Huang, Zhaoxia; Chen, Xiaoxue; He, Suhua; Zhou, Ziliang; Zhou, Zhechong; Chen, Qiuyue; Yan, Yan; Zhang, Changsheng; Shan, Hong; Chen, Shoudeng",ACTA PHARMACEUTICA SINICA B,1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Article,10,7,1228-1238,2020,455,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000561284200008,61.247934,18.375646591186523,18.649876,7.43,24.761,24.3969,Domestic - Multiple,99.9216,11.614
WOS:000807254700001,10.1111/bph.15868,MEDLINE:35673806,Planning experiments: Updated guidance on experimental design and analysis and their reporting III,"Curtis, Michael J.; Alexander, Stephen P. H.; Cirino, Giuseppe; George, Christopher H.; Kendall, David A.; Insel, Paul A.; Izzo, Angelo A.; Ji, Yong; Panettieri, Reynold A.; Patel, Hemal H.; Sobey, Christopher G.; Stanford, S. Clare; Stanley, Phil; Stefanska, Barbara; Stephens, Gary J.; Teixeira, Mauro M.; Vergnolle, Nathalie; Ahluwalia, Amrita",BRITISH JOURNAL OF PHARMACOLOGY,1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Editorial Material,179,15,3907-3913,2022,454,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000807254700001,32.466667,3.033707857131958,12.652174,13.98,149.6519,35.8832,International - Quadrilateral +,99.7753,7.3
WOS:000701202400014,10.1016/j.apsb.2021.02.006,MEDLINE:34589396,Gasdermin D in pyroptosis,"Burdette, Brandon E.; Esparza, Ashley N.; Zhu, Hua; Wang, Shanzhi",ACTA PHARMACEUTICA SINICA B,1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,11,9,2768-2782,2021,446,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000701202400014,99.270833,31.640628814697266,0.0,4.49,14.0958,0.0,n/a,99.862,14.907
WOS:000696677900036,10.1016/j.phrs.2021.105840,MEDLINE:34450312,The role of microbiota-gut-brain axis in neuropsychiatric and neurological disorders,"Socala, Katarzyna; Doboszewska, Urszula; Szopa, Aleksandra; Serefko, Anna; Wlodarczyk, Marcin; Zielinska, Anna; Poleszak, Ewa; Fichna, Jakub; Wlaz, Piotr",PHARMACOLOGICAL RESEARCH,1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,172,n/a,n/a,2021,443,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000696677900036,50.120332,31.640628814697266,30.337946,8.84,14.001,14.6022,Domestic - Multiple,99.8344,10.334
WOS:000541489200003,10.1016/j.lfs.2020.117788,n/a,The role of biomarkers in diagnosis of COVID-19-A systematic review,"Kermali, Muhammed; Khalsa, Raveena Kaur; Pillai, Kiran; Ismail, Zahra; Harky, Amer",LIFE SCIENCES,1008 Chinese Materia Medica; 1007 Pharmaceutical Science; 1001 Basic Medicine,Review,254,n/a,n/a,2020,440,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000541489200003,57.544601,41.04826736450195,39.439865,7.65,10.7191,11.1562,Domestic - Multiple,99.6906,5.037
WOS:000613940000001,10.1016/S1875-5364(21)60001-8,MEDLINE:33516447,"TCM network pharmacology: A new trend towards combining computational, experimental and clinical approaches",Wang Xin; Wang Zi-Yi; Zheng Jia-Hui; Li Shao,CHINESE JOURNAL OF NATURAL MEDICINES,1008 Chinese Materia Medica; 1007 Pharmaceutical Science; 1002 Clinical Medicine; 1005 Chinese Medicine,Review,19,1,1-11,2021,439,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000613940000001,49.714286,31.640628814697266,32.22981,8.83,13.8746,13.6209,Domestic - Single,99.8068,3.887
WOS:000518700200006,10.1016/j.phrs.2019.104609,MEDLINE:31862477,Properties of FDA-approved small molecule protein kinase inhibitors: A 2020 update,"Roskoski, Robert, Jr.",PHARMACOLOGICAL RESEARCH,1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,152,n/a,n/a,2020,434,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000518700200006,58.767361,41.04826736450195,39.37364,7.39,10.5729,11.0226,Domestic - Single,99.6597,7.658
WOS:000686379700023,10.1016/j.phrs.2021.105780,MEDLINE:34302977,Glioblastoma multiforme (GBM): An overview of current therapies and mechanisms of resistance,"Wu, Wei; Klockow, Jessica L.; Zhang, Michael; Lafortune, Famyrah; Chang, Edwin; Jin, Linchun; Wu, Yang; Daldrup-Link, Heike E.",PHARMACOLOGICAL RESEARCH,1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,171,n/a,n/a,2021,425,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000686379700023,50.120332,31.640628814697266,30.740147,8.48,13.4321,13.8256,International - Bilateral,99.7792,10.334
WOS:000530710200021,10.1016/j.lfs.2020.117583,MEDLINE:32217117,COVID-19: Melatonin as a potential adjuvant treatment,"Zhang, Rui; Wang, Xuebin; Ni, Leng; Di, Xiao; Ma, Baitao; Niu, Shuai; Liu, Changwei; Reiter, Russel J.",LIFE SCIENCES,1008 Chinese Materia Medica; 1007 Pharmaceutical Science; 1001 Basic Medicine,Review,250,n/a,n/a,2020,424,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000530710200021,57.544601,41.04826736450195,42.99528,7.37,10.3293,9.8615,International - Bilateral,99.6287,5.037
WOS:000521515600009,10.1016/j.phrs.2020.104683,MEDLINE:32050092,Tumor microenvironment: Challenges and opportunities in targeting metastasis of triple negative breast cancer,"Deepak, K. G. K.; Vempati, Rahul; Nagaraju, Ganji Purnachandra; Dasari, Venkata Ramesh; Nagini, S.; Rao, D. N.; Malla, Rama Rao",PHARMACOLOGICAL RESEARCH,1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,153,n/a,n/a,2020,416,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000521515600009,58.767361,41.04826736450195,42.99528,7.08,10.1344,9.6755,International - Bilateral,99.5978,7.658
