Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000613936400002,10.1016/S1875-5364(20)60032-2,MEDLINE:33357719,"Research progress on the source, production, and anti-cancer mechanisms of paclitaxel",Yang Yan-Hua; Mao Jia-Wang; Tan Xiao-Li,CHINESE JOURNAL OF NATURAL MEDICINES,1005 Chinese Medicine; 1002 Clinical Medicine; 1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,18,12,890-897,2020,137,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000613936400002,59.846154,31.580839157104492,35.9375,2.29,4.3381,3.8122,Domestic - Single,97.6048,3.0
WOS:001221411300001,10.1016/S1875-5364(24)60582-0,MEDLINE:38553188,Progress in approved drugs from natural product resources,"Luo, Zhongwen; Yin, Fucheng; Wang, Xiaobing; Kong, Lingyi",CHINESE JOURNAL OF NATURAL MEDICINES,1007 Pharmaceutical Science; 1008 Chinese Materia Medica; 1002 Clinical Medicine; 1005 Chinese Medicine,Article,22,3,195-211,2024,124,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001221411300001,4.341463,2.3753247261047363,2.6984925,28.56,52.2034,45.9516,Domestic - Single,99.8701,4.9
WOS:000528746300001,10.1186/s13020-020-00317-x,MEDLINE:32308732,"Treatment efficacy analysis of traditional Chinese medicine for novel coronavirus pneumonia (COVID-19): an empirical study from Wuhan, Hubei Province, China","Luo, Erdan; Zhang, Daiyan; Luo, Hua; Liu, Bowen; Zhao, Keming; Zhao, Yonghua; Bian, Ying; Wang, Yitao",CHINESE MEDICINE,1005 Chinese Medicine; 1007 Pharmaceutical Science; 1008 Chinese Materia Medica; 1002 Clinical Medicine,Article,15,1,n/a,2020,122,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000528746300001,17.717172,12.503226280212402,11.804495,6.89,9.7575,10.335,Domestic - Multiple,99.4839,5.455
WOS:000522733400008,10.3724/SP.J.1009.2019.000000,MEDLINE:32245590,Traditional Chinese Medicine: an effective treatment for 2019 novel coronavirus pneumonia (NCP),Du Hong-Zhi; Hou Xiao-Ying; Miao Yu-Huan; Huang Bi-Sheng; Liu Da-Hui,CHINESE JOURNAL OF NATURAL MEDICINES,1005 Chinese Medicine; 1002 Clinical Medicine; 1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,18,3,206-210,2020,121,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000522733400008,59.846154,31.580839157104492,25.15294,2.02,3.8314,4.8106,Domestic - Multiple,97.006,3.0
WOS:000566503400001,10.1186/s13020-020-00370-6,MEDLINE:32863857,What we already know about rhubarb: a comprehensive review,"Xiang, Hong; Zuo, Jiaxin; Guo, Fangyue; Dong, Deshi",CHINESE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine; 1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,15,1,n/a,2020,115,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000566503400001,40.148148,31.580839157104492,35.9375,2.86,3.6414,3.2,Domestic - Single,96.4072,5.455
WOS:000716277600004,10.1007/s11655-021-3345-2,MEDLINE:34755289,Gallic Acid: A Potential Anti-Cancer Agent,"Jiang, Yuan; Pei, Jin; Zheng, Yan; Miao, Yu-jing; Duan, Bao-zhong; Huang, Lin-fang",CHINESE JOURNAL OF INTEGRATIVE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine,Review,28,7,661-671,2021,114,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000716277600004,16.947368,20.614906311035156,18.623377,6.73,5.53,6.1213,Domestic - Multiple,98.7578,2.626
WOS:000520428700001,10.1186/s13020-020-0296-z,MEDLINE:32063999,Targeting NF-κB pathway for treating ulcerative colitis: comprehensive regulatory characteristics of Chinese medicines,"Lu, Peng-De; Zhao, Yong-Hua",CHINESE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine; 1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,15,1,n/a,2020,112,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000520428700001,40.148148,31.580839157104492,25.15294,2.79,3.5465,4.4528,Domestic - Multiple,95.8084,5.455
WOS:000546866200002,10.1007/s11655-020-3421-y,MEDLINE:32648127,Morinda citrifolia (Noni) Juice Suppresses A549 Human Lung Cancer Cells via Inhibiting AKT/Nuclear Factor- κB Signaling Pathway,"Ma, Ling-Di; Lin, Gui-bin; Yang, Lu-bo; Cao, Jia-lin; Wang, Jian; Chen, Qiong-di; Li, Wei-qiang; Zhong, Wang-jing",CHINESE JOURNAL OF INTEGRATIVE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine,Article,27,9,688-695,2020,111,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000546866200002,9.980892,12.503226280212402,14.029787,11.12,8.8777,7.9117,Domestic - Single,99.3548,1.978
WOS:000550208500009,10.1016/j.joim.2020.01.008,MEDLINE:32107172,"Extract of Naotaifang, a compound Chinese herbal medicine, protects neuron ferroptosis induced by acute cerebral ischemia in rats","Lan, Bin; Ge, Jin-wen; Cheng, Shao-Wu; Zheng, Xi-Long; Liao, Jun; He, Chao; Rao, Zheng-qing; Wang, Guo-zuo",JOURNAL OF INTEGRATIVE MEDICINE-JIM,1005 Chinese Medicine; 1002 Clinical Medicine,Article,18,4,344-350,2020,104,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000550208500009,21.288889,12.503226280212402,12.144578,4.89,8.3179,8.5635,International - Bilateral,99.2258,3.034
WOS:000844977900001,10.1186/s13020-022-00651-2,MEDLINE:36028892,Propolis: An update on its chemistry and pharmacological applications,"Hossain, Rajib; Quispe, Cristina; Khan, Rasel Ahmed; Saikat, Abu Saim Mohammad; Ray, Pranta; Ongalbek, Damira; Yeskaliyeva, Balakyz; Jain, Divya; Smeriglio, Antonella; Trombetta, Domenico; Kiani, Roghayeh; Kobarfard, Farzad; Mojgani, Naheed; Saffarian, Parvaneh; Ayatollahi, Seyed Abdulmajid; Sarkar, Chandan; Islam, Mohammad Torequl; Keriman, Dilhun; Ucar, Arserim; Martorell, Miquel; Sureda, Antoni; Pintus, Gianfranco; Butnariu, Monica; Sharifi-Rad, Javad; Cho, William C.",CHINESE MEDICINE,1002 Clinical Medicine; 1005 Chinese Medicine; 1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,17,1,n/a,2022,103,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000844977900001,27.939394,13.570621490478516,31.5,3.69,7.5899,3.2698,International - Quadrilateral +,98.3051,4.9
WOS:000568953900003,10.1016/S1875-5364(20)30050-9,MEDLINE:32503734,"The pharmacology, toxicology and therapeutic potential of anthraquinone derivative emodin",Cui Ya; Chen Liu-Jing; Huang Tu; Ying Jian-Qiong; Li Juan,CHINESE JOURNAL OF NATURAL MEDICINES,1005 Chinese Medicine; 1002 Clinical Medicine; 1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,18,6,425-435,2020,101,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000568953900003,59.846154,31.580839157104492,35.9375,1.69,3.1981,2.8104,Domestic - Single,95.2096,3.0
WOS:000734915100006,10.1142/S0192415X21500907,MEDLINE:34775933,Ginsenoside Rb1 Inhibits Cardiomyocyte Autophagy via PI3K/Akt/mTOR Signaling Pathway and Reduces Myocardial Ischemia/Reperfusion Injury,"Qin, Guo-Wei; Lu, Pan; Peng, Li; Jiang, Wei",AMERICAN JOURNAL OF CHINESE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine,Article,49,08,1913-1927,2021,99,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000734915100006,18.839506,9.513480186462402,9.521367,5.25,10.4063,10.3977,Domestic - Single,99.8775,6.005
WOS:000618126600001,10.1007/s11418-021-01491-4,MEDLINE:33590347,Dehydroabietic acid improves nonalcoholic fatty liver disease through activating the Keap1/Nrf2-ARE signaling pathway to reduce ferroptosis,"Gao, Gai; Xie, Zhishen; Li, Er-wen; Yuan, Yong; Fu, Yu; Wang, Pan; Zhang, Xiaowei; Qiao, Yonghui; Xu, Jiangyan; Holscher, Christian; Wang, Hui; Zhang, Zhenqiang",JOURNAL OF NATURAL MEDICINES,1005 Chinese Medicine; 1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Article,75,3,540-552,2021,98,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000618126600001,9.48,9.513480186462402,9.477912,10.34,10.3012,10.3398,Domestic - Multiple,99.7549,3.192
WOS:000611545800001,10.1142/S0192415X21500014,MEDLINE:33371816,Acupuncture Medical Therapy and its Underlying Mechanisms: A Systematic Review,"Wen, Jingyi; Chen, Xi; Yang, Yong; Liu, Jianxin; Li, Enyin; Liu, Jiayou; Zhou, Ziwei; Wu, Weihua; He, Kai",AMERICAN JOURNAL OF CHINESE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine,Review,49,01,1-23,2021,96,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000611545800001,26.214286,20.614906311035156,18.623377,3.66,4.6568,5.1548,Domestic - Multiple,98.1366,6.005
WOS:000970375800001,10.1142/S0192415X23500465,MEDLINE:37046368,Quercetin Ameliorates Diabetic Kidney Injury by Inhibiting Ferroptosis via Activating Nrf2/HO-1 Signaling Pathway,"Feng, Qi; Yang, Yang; Qiao, Yingjin; Zheng, Yifeng; Yu, Xiaoyue; Liu, Fengxun; Wang, Hui; Zheng, Bin; Pan, Shaokang; Ren, Kaidi; Liu, Dongwei; Liu, Zhangsuo",AMERICAN JOURNAL OF CHINESE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine,Article,51,04,997-1018,2023,94,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000970375800001,11.138889,5.147937297821045,7.2181816,8.44,18.2597,13.0227,International - Bilateral,99.8578,4.8
WOS:000949308800001,10.1186/s13020-023-00735-7,MEDLINE:36918923,Neurobiological effects of gallic acid: current perspectives,"Bhuia, Md. Shimul; Rahaman, Md. Mizanur; Islam, Tawhida; Bappi, Mehedi Hasan; Sikder, Md. Iqbal; Hossain, Kazi Nadim; Akter, Fatama; Prottay, Abdullah Al Shamsh; Rokonuzzman, Md.; Gurer, Eda Sonmez; Calina, Daniela; Islam, Muhammad Torequl; Sharifi-Rad, Javad",CHINESE MEDICINE,1008 Chinese Materia Medica; 1002 Clinical Medicine; 1007 Pharmaceutical Science; 1005 Chinese Medicine,Review,18,1,n/a,2023,87,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000949308800001,15.97619,9.550898551940918,23.166666,5.45,9.1091,3.7554,International - Quadrilateral +,98.8024,5.3
WOS:000820642500001,10.1186/s13020-022-00634-3,MEDLINE:35787281,Salidroside attenuates neuronal ferroptosis by activating the Nrf2/HO1 signaling pathway in Aβ1-42-induced Alzheimer's disease mice and glutamate-injured HT22 cells,"Yang, Sixia; Xie, Zeping; Pei, Tingting; Zeng, Yi; Xiong, Qiaowu; Wei, Hui; Wang, Yong; Cheng, Weidong",CHINESE MEDICINE,1005 Chinese Medicine; 1007 Pharmaceutical Science; 1008 Chinese Materia Medica; 1002 Clinical Medicine,Article,17,1,n/a,2022,85,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000820642500001,12.963964,7.894514560699463,8.080402,6.56,10.767,10.5193,Domestic - Single,99.8594,4.9
WOS:000574515400003,10.1016/j.joim.2020.07.008,MEDLINE:32792254,Chinese herbal medicine for COVID-19: Current evidence with systematic review and meta-analysis,"Fan, Arthur Yin; Gu, Sherman; Alemi, Sarah Faggert",JOURNAL OF INTEGRATIVE MEDICINE-JIM,1005 Chinese Medicine; 1002 Clinical Medicine,Review,18,5,385-394,2020,83,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000574515400003,27.733333,31.580839157104492,48.125,2.99,2.6282,1.7247,International - Bilateral,94.6108,3.034
WOS:000519993900001,10.1016/j.joim.2020.02.004,MEDLINE:32122812,Traditional Chinese medicine is a resource for drug discovery against 2019 novel coronavirus (SARS-CoV-2),"Ling, Chang-quan",JOURNAL OF INTEGRATIVE MEDICINE-JIM,1002 Clinical Medicine; 1005 Chinese Medicine,Editorial Material,18,2,87-88,2020,82,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000519993900001,28.666667,7.458333492279053,9.294118,2.86,10.9944,8.8228,Domestic - Single,95.8333,3.034
WOS:000613936400001,10.1016/S1875-5364(20)60031-0,MEDLINE:33357718,Recent advances of traditional Chinese medicine on the prevention and treatment of COVID-19,Dai Yu-Jie; Wan Shi-Yao; Gong Shuai-Shuai; Liu Jin-Cheng; Li Fang; Kou Jun-Ping,CHINESE JOURNAL OF NATURAL MEDICINES,1005 Chinese Medicine; 1002 Clinical Medicine; 1008 Chinese Materia Medica; 1007 Pharmaceutical Science,Review,18,12,881-889,2020,82,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000613936400001,59.846154,31.580839157104492,35.9375,1.37,2.5965,2.2817,Domestic - Single,93.4132,3.0
WOS:000552261500019,n/a,MEDLINE:32744037,Clinical research linking Traditional Chinese Medicine constitution types with diseases: a literature review of 1639 observational studies,Liang Xue; Wang Qi; Jiang Zeqiang; Li Zhuqing; Zhang Mengxing; Yang Peiying; Wang Xin; Wang Yanqiu; Qin Yuehua; Li Tianxing; Zhang Tianyi; Wang Yi; Sun Jianxiang; Li Yusi; Luo Hui; Li Lingru,JOURNAL OF TRADITIONAL CHINESE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine,Review,40,4,690-702,2020,82,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000552261500019,14.058824,31.580839157104492,25.15294,5.83,2.5965,3.2601,Domestic - Multiple,93.4132,0.848
WOS:000575642600001,10.1186/s13020-020-00384-0,MEDLINE:32994803,"Applications, phytochemistry, pharmacological effects, pharmacokinetics, toxicity of Scutellaria baicalensis Georgi. and its probably potential therapeutic effects on COVID-19: a review","Song, Jia-Wen; Long, Jia-Ying; Xie, Long; Zhang, Lin-Lin; Xie, Qing-Xuan; Chen, Hui-Juan; Deng, Mao; Li, Xiao-Fang",CHINESE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine; 1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Review,15,1,n/a,2020,80,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000575642600001,40.148148,31.580839157104492,35.9375,1.99,2.5332,2.2261,Domestic - Single,92.8144,5.455
WOS:000683899400001,10.1186/s13020-021-00482-7,MEDLINE:34362420,Traditional application and modern pharmacological research of Eucommia ulmoides Oliv.,"Huang, Lichuang; Lyu, Qiang; Zheng, Wanying; Yang, Qiao; Cao, Gang",CHINESE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine; 1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Review,16,1,n/a,2021,77,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000683899400001,30.75,20.614906311035156,23.651516,2.5,3.7352,3.2556,Domestic - Single,97.5155,4.546
WOS:000682654500001,10.1186/s13020-021-00485-4,MEDLINE:34364389,Flavonoids on diabetic nephropathy: advances and therapeutic opportunities,"Hu, Qichao; Qu, Caiyan; Xiao, Xiaolin; Zhang, Wenwen; Jiang, Yinxiao; Wu, Zhao; Song, Dan; Peng, Xi; Ma, Xiao; Zhao, Yanling",CHINESE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine; 1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Review,16,1,n/a,2021,76,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000682654500001,30.75,20.614906311035156,18.623377,2.47,3.6867,4.0809,Domestic - Multiple,96.8944,4.546
WOS:000514345900001,10.1186/s13020-020-0297-y,MEDLINE:32082411,Chinese herbal medicine for gout: a review of the clinical evidence and pharmacological mechanisms,"Chi, Xiansu; Zhang, Hongxiu; Zhang, Shuo; Ma, Ke",CHINESE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine; 1007 Pharmaceutical Science; 1008 Chinese Materia Medica,Review,15,1,n/a,2020,76,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000514345900001,40.148148,31.580839157104492,25.15294,1.89,2.4065,3.0215,Domestic - Multiple,92.2156,5.455
WOS:000625933700011,10.1007/s11655-019-3032-8,MEDLINE:31502185,"Ethnopharmacology, Phytochemistry, Pharmacology, Toxicology and Clinical Applications of Radix Astragali","Zhang, Chun-hong; Yang, Xiao; Wei, Jing-ran; Chen, Na-mu-han; Xu, Jian-ping; Bi, Ya-qiong; Yang, Min; Gong, Xue; Li, Zi-yan; Ren, Kai; Han, Qi-heng; Zhang, Lei; Li, Xue; Ji, Ming-yue; Wang, Cong-Cong; Li, Min-hui",CHINESE JOURNAL OF INTEGRATIVE MEDICINE,1005 Chinese Medicine; 1002 Clinical Medicine,Review,27,3,229-240,2021,75,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000625933700011,16.947368,20.614906311035156,18.623377,4.43,3.6381,4.0272,Domestic - Multiple,96.2733,2.626
