入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:000506907600006,10.1353/tcc.2020.0007,n/a,"THE CULTURAL POLITICS OF CHINESENESS: THE US TOUR OF TAIWAN'S NATIONAL CHINESE OPERA THEATER, 1973-1974","Zheng, Yanqiu",TWENTIETH-CENTURY CHINA,0603 World History; 0602 History of China,Article,45,1,46-65,2020,4,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000506907600006,3.411765,1.7295081615447998,1.6,1.17,2.3128,2.5,Domestic - Single,86.8853,n/a
WOS:001410886300012,n/a,n/a,Reflections on Public Health Ethics,"Cong, Yali",INTERNATIONAL JOURNAL OF CHINESE & COMPARATIVE PHILOSOPHY OF MEDICINE,0602 History of China; 0712 History of Science and Technology,Article,22,2,99-122,2024,4,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001410886300012,0.428571,0.16483516991138458,0.175,9.33,24.2667,22.8571,Domestic - Single,97.8022,0.1
WOS:000813817700006,10.1353/late.2022.0005,n/a,"Monastic Mobility, Social Embeddedness, and Kinship Networks: Buddhist Clerical Sexuality in Late-Qing Sichuan","Chen, Gilbert Z.",LATE IMPERIAL CHINA,0602 History of China; 0603 World History,Article,43,1,85-126,2022,4,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000813817700006,1.75,0.6890756487846375,0.682243,2.29,5.8049,5.863,Domestic - Single,96.6387,0.4
WOS:000601223700005,n/a,n/a,Linguistic Compartmentalization and the Palace Memorial System in the Eighteenth Century,"Saarela, Marten Soderblom",LATE IMPERIAL CHINA,0603 World History; 0602 History of China,Article,41,2,131-179,2020,4,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000601223700005,1.6,1.7295081615447998,1.6,2.5,2.3128,2.5,Domestic - Single,86.8853,n/a
WOS:000571392200007,n/a,n/a,How to Balance Governance Efficiency and Privacy Protection? A Textual Analysis of the Privacy Policies of the COVID-19 Contact-Tracing App in China and Singapore,"Xiong, Bian; Lin, Fen",INTERNATIONAL JOURNAL OF CHINESE & COMPARATIVE PHILOSOPHY OF MEDICINE,0602 History of China; 0712 History of Science and Technology,Article,18,1,113-143,2020,4,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000571392200007,1.272727,1.7295081615447998,1.6,3.14,2.3128,2.5,Domestic - Single,86.8853,n/a
WOS:000668232100005,10.1353/late.2021.0003,n/a,"From Dynastic State to Imperial Nation: International Law, Diplomacy, and the Conceptual Decentralization of China, 1860s-1900s","Du, Yue",LATE IMPERIAL CHINA,0603 World History; 0602 History of China,Article,42,1,177-220,2021,4,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000668232100005,2.0,0.9519230723381042,0.93333334,2.0,4.202,4.2857,Domestic - Single,90.3846,n/a
WOS:000572069700005,10.1353/tcc.2020.0026,n/a,"BEYOND ""GOOD WIVES AND WISE MOTHERS"": FEMINISM AS ANTICOLONIALISM IN MANCHUKUO SCHOOLS","Wang, Wenwen",TWENTIETH-CENTURY CHINA,0603 World History; 0602 History of China,Article,45,3,285-307,2020,4,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000572069700005,3.411765,1.7295081615447998,1.6,1.17,2.3128,2.5,Domestic - Single,86.8853,n/a
WOS:000668232100002,10.1353/late.2021.0000,n/a,Artisanal Luxury and Confucian Statecraft: The Afterlife of Ming Official Carved Lacquer at the Qianlong Court,"Zhan, Zhenpeng",LATE IMPERIAL CHINA,0603 World History; 0602 History of China,Article,42,1,45-91,2021,4,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000668232100002,2.0,0.9519230723381042,0.93333334,2.0,4.202,4.2857,Domestic - Single,90.3846,n/a
WOS:001409535400004,10.1353/sys.2024.a946874,n/a,"Zhedong Sea Merchants and the China-Japan Trade, ca. 800-1000 ce","Sattler, Gregory",JOURNAL OF SONG-YUAN STUDIES,0603 World History; 0602 History of China; 0303 Sociology,Article,53,n/a,n/a,2024,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001409535400004,0.571429,0.16483516991138458,0.175,5.25,18.2,17.1429,Domestic - Single,96.7033,0.6
WOS:000742723400011,n/a,n/a,"War, Disunity, and State Building In China, 1912-1949","Hill, Emily M.",TWENTIETH-CENTURY CHINA,0602 History of China; 0603 World History,Article,47,1,20-29,2022,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000742723400011,1.333333,0.6890756487846375,0.682243,2.25,4.3537,4.3973,Domestic - Single,94.958,0.6
WOS:000641388700008,10.1353/tcc.2021.0012,n/a,"WARTIME EDUCATION AT THE CROSSROADS OF EMPIRES: THE RELOCATION OF SCHOOLS TO MACAO DURING THE SECOND WORLD WAR, 1937-1945","Lopes, Helena F. S.",TWENTIETH-CENTURY CHINA,0603 World History; 0602 History of China,Article,46,2,130-152,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000641388700008,2.714286,0.9519230723381042,0.93333334,1.11,3.1515,3.2143,Domestic - Single,85.5769,n/a
WOS:000635668700007,10.1080/17535654.2020.1845519,n/a,Technology transcending ideologies: Chinese cinema technicians at Manying,"Ma, Yuxin",JOURNAL OF MODERN CHINESE HISTORY,0603 World History; 0602 History of China,Article,14,2,300-328,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000635668700007,2.076923,1.7295081615447998,1.6,1.44,1.7346,1.875,Domestic - Single,80.3279,n/a
WOS:000641388700007,10.1353/tcc.2021.0011,n/a,"THE WAR OF TEXTBOOKS: EDUCATING CHILDREN DURING THE SECOND SINO-JAPANESE WAR, 1937-1945","Day, Jenny Huangpu",TWENTIETH-CENTURY CHINA,0603 World History; 0602 History of China,Article,46,2,105-129,2021,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000641388700007,2.714286,0.9519230723381042,0.93333334,1.11,3.1515,3.2143,Domestic - Single,85.5769,n/a
WOS:001034640200005,10.3868/s020-011-022-0010-5,n/a,Liangzhu and Centennial Archaeology: The Underestimated Neolithic Age in China,"Bin, Liu",FRONTIERS OF HISTORY IN CHINA,0602 History of China; 0603 World History,Article,17,2,247-266,2022,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001034640200005,0.375,0.6890756487846375,0.682243,8.0,4.3537,4.3973,Domestic - Single,94.958,0.1
WOS:000561298700002,10.1080/17535654.2020.1752502,n/a,"Kang Youwei and Confucianism in Canada and beyond, 1899-1911","Chen, Zhongping",JOURNAL OF MODERN CHINESE HISTORY,0603 World History; 0602 History of China,Article,14,1,23-47,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000561298700002,2.076923,1.7295081615447998,1.6,1.44,1.7346,1.875,Domestic - Single,80.3279,n/a
WOS:000561298700004,10.1080/17535654.2020.1763669,n/a,Heeding the warnings: Deng Huaxi and Zheng Guanying's Shengshi weiyan,"Chan, Ying-Kit",JOURNAL OF MODERN CHINESE HISTORY,0603 World History; 0602 History of China,Article,14,1,66-85,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000561298700004,2.076923,1.7295081615447998,0.875,1.44,1.7346,3.4286,Domestic - Multiple,80.3279,n/a
WOS:000572069700008,10.1353/tcc.2020.0029,n/a,FROM JAPANESE COLONY TO SACRED CHINESE TERRITORY: TAIWAN'S GEOSTRATEGIC SIGNIFICANCE TO CHINA,"Tsang, Steve",TWENTIETH-CENTURY CHINA,0603 World History; 0602 History of China,Article,45,3,351-368,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000572069700008,3.411765,1.7295081615447998,0.875,0.88,1.7346,3.4286,Domestic - Multiple,80.3279,n/a
WOS:000540379000004,10.1353/late.2020.0002,n/a,"Exiled Gods: Territory, History, Empire, and a Hunanese Deity in Xinjiang","Schluessel, Eric",LATE IMPERIAL CHINA,0603 World History; 0602 History of China,Article,41,1,113-157,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000540379000004,1.6,1.7295081615447998,1.6,1.88,1.7346,1.875,Domestic - Single,80.3279,n/a
WOS:000561298700006,10.1080/17535654.2020.1759308,n/a,Cross-cultural sexual narratives and gendered reception in Republican China,"Hsu, Rachel Hui-Chi",JOURNAL OF MODERN CHINESE HISTORY,0603 World History; 0602 History of China,Article,14,1,111-134,2020,3,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000561298700006,2.076923,1.7295081615447998,4.5,1.44,1.7346,0.6667,International - Bilateral,80.3279,n/a
