入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:000526524900008,10.1109/TIP.2019.2955241,MEDLINE:31796402,An Underwater Image Enhancement Benchmark Dataset and Beyond,"Li, Chongyi; Guo, Chunle; Ren, Wenqi; Cong, Runmin; Hou, Junhui; Kwong, Sam; Tao, Dacheng",IEEE TRANSACTIONS ON IMAGE PROCESSING,0809 Electronic Science and Technology; 0812 Computer Science and Technology,Article,29,n/a,4376-4389,2020,1268,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000526524900008,51.560501,19.046926498413086,30.768623,24.59,66.5724,41.2108,International - Trilateral,99.9926,10.856
WOS:001002439800003,10.1109/JPROC.2023.3238524,n/a,Object Detection in 20 Years: A Survey,"Zou, Zhengxia; Chen, Keyan; Shi, Zhenwei; Guo, Yuhong; Ye, Jieping",PROCEEDINGS OF THE IEEE,0809 Electronic Science and Technology,Article,111,3,257-276,2023,1264,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001002439800003,65.842105,7.418372631072998,9.654439,19.2,170.3878,130.9242,International - Bilateral,99.9984,23.2
WOS:000597333100001,10.1007/s11432-020-2955-6,n/a,"Towards 6G wireless communication networks: vision, enabling technologies, and new paradigm shifts","You, Xiaohu; Wang, Cheng-Xiang; Huang, Jie; Gao, Xiqi; Zhang, Zaichen; Wang, Mao; Huang, Yongming; Zhang, Chuan; Jiang, Yanxiang; Wang, Jiaheng; Zhu, Min; Sheng, Bin; Wang, Dongming; Pan, Zhiwen; Zhu, Pengcheng; Yang, Yang; Liu, Zening; Zhang, Ping; Tao, Xiaofeng; Li, Shaoqian; Chen, Zhi; Ma, Xinying; I, Chih-Lin; Han, Shuangfeng; Li, Ke; Pan, Chengkang; Zheng, Zhimin; Hanzo, Lajos; Shen, Xuemin (Sherman); Guo, Yingjie Jay; Ding, Zhiguo; Haas, Harald; Tong, Wen; Zhu, Peiying; Yang, Ganghua; Wang, Jun; Larsson, Erik G.; Hien Quoc Ngo; Hong, Wei; Wang, Haiming; Hou, Debin; Chen, Jixin; Chen, Zhe; Hao, Zhangcheng; Li, Geoffrey Ye; Tafazolli, Rahim; Gao, Yue; Poor, H. Vincent; Fettweis, Gerhard P.; Liang, Ying-Chang",SCIENCE CHINA-INFORMATION SCIENCES,0809 Electronic Science and Technology; 0812 Computer Science and Technology,Review,64,1,n/a,2021,1235,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000597333100001,98.52381,41.13768005371094,120.795456,12.54,30.0211,10.2239,International - Quadrilateral +,99.8965,7.275
WOS:000510900300019,10.1109/LGRS.2019.2918719,n/a,HybridSN: Exploring 3-D-2-D CNN Feature Hierarchy for Hyperspectral Image Classification,"Roy, Swalpa Kumar; Krishna, Gopal; Dubey, Shiv Ram; Chaudhuri, Bidyut B.",IEEE GEOSCIENCE AND REMOTE SENSING LETTERS,0826 Armament Science and Technology; 0708 Geophysics; 0809 Electronic Science and Technology; 0816 Surveying and Mapping,Article,17,2,277-281,2020,1214,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000510900300019,25.214118,19.046926498413086,17.35707,48.15,63.7373,69.9427,Domestic - Multiple,99.9907,3.966
WOS:000526289100027,10.1109/TR.2018.2882682,n/a,A Hybrid Prognostics Approach for Estimating Remaining Useful Life of Rolling Element Bearings,"Wang, Biao; Lei, Yaguo; Li, Naipeng; Li, Ningbo",IEEE TRANSACTIONS ON RELIABILITY,0808 Electrical Engineering; 0809 Electronic Science and Technology; 0835 Software Engineering; 0837 Safety Science and Engineering; 0812 Computer Science and Technology,Article,69,1,401-412,2020,1213,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000526289100027,35.705263,19.046926498413086,15.781697,33.97,63.6848,76.8612,Domestic - Single,99.9889,4.424
WOS:000732410600001,10.1109/TITS.2021.3054625,n/a,Deep Reinforcement Learning for Autonomous Driving: A Survey,"Kiran, B. Ravi; Sobh, Ibrahim; Talpaert, Victor; Mannion, Patrick; Al Sallab, Ahmad A.; Yogamani, Senthil; Perez, Patrick",IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,0814 Civil Engineering; 0808 Electrical Engineering; 0823 Transportation Engineering; 0809 Electronic Science and Technology; 0711 Systems Science,Article,23,6,4909-4926,2021,1205,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000732410600001,38.204923,16.233686447143555,25.282701,31.54,74.2284,47.661,International - Trilateral,99.9901,9.551
WOS:000543389800042,10.1109/TCOMM.2020.2973976,n/a,"Joint Radar and Communication Design: Applications, State-of-the-Art, and the Road Ahead","Liu, Fan; Masouros, Christos; Petropulu, Athina P.; Griffiths, Hugh; Hanzo, Lajos",IEEE TRANSACTIONS ON COMMUNICATIONS,0809 Electronic Science and Technology; 0810 Information and Communication Engineering,Article,68,6,3834-3862,2020,1153,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000543389800042,40.460573,19.046926498413086,24.438095,28.5,60.5347,47.1804,International - Bilateral,99.987,5.083
WOS:000724139600027,10.1007/978-3-030-65965-3_28,n/a,"Interpretable Machine Learning - A Brief History, State-of-the-Art and Challenges","Molnar, Christoph; Casalicchio, Giuseppe; Bischl, Bernd",ECML PKDD 2020 WORKSHOPS,1201 Management Science and Engineering; 0820 Oil and Natural Gas Engineering; 0814 Civil Engineering; 0804 Instrumentation Science and Technology; 0401 Education; 0830 Environmental Science and Engineering; 0825 Aerospace Science and Technology; 0823 Transportation Engineering; 1002 Clinical Medicine; 0836 Biotechnology and Bioengineering; 1202 Business Administration; 0833 Urban and Rural Planning; 0813 Architecture; 0705 Geography; 0303 Sociology; 1204 Public Administration; 0810 Information and Communication Engineering; 0831 Biomedical Engineering; 1205 Library and Information Science & Archive Management; 0811 Control Science and Engineering; 0503 Journalism and Communication; 1302 Music and Dance; 0714 Statistics; 1001 Basic Medicine; 0812 Computer Science and Technology; 0835 Software Engineering; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping; 0809 Electronic Science and Technology,Proceedings Paper,1323,n/a,417-431,2020,1108,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000724139600027,3.026936,3.0269360542297363,3.5601459,366.05,366.0467,311.2232,Domestic - Single,99.9439,n/a
WOS:000761235300021,10.1109/TGRS.2021.3130716,n/a,SpectralFormer: Rethinking Hyperspectral Image Classification With Transformers,"Hong, Danfeng; Han, Zhu; Yao, Jing; Gao, Lianru; Zhang, Bing; Plaza, Antonio; Chanussot, Jocelyn",IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,0809 Electronic Science and Technology; 0708 Geophysics; 0816 Surveying and Mapping,Article,60,n/a,n/a,2022,1070,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000761235300021,23.113688,11.719958305358887,18.528221,46.29,91.2973,57.7497,International - Trilateral,99.9984,8.2
WOS:000642096400051,10.1109/TGRS.2020.3016820,n/a,More Diverse Means Better: Multimodal Deep Learning Meets Remote-Sensing Imagery Classification,"Hong, Danfeng; Gao, Lianru; Yokoya, Naoto; Yao, Jing; Chanussot, Jocelyn; Du, Qian; Zhang, Bing",IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,0708 Geophysics; 0809 Electronic Science and Technology; 0816 Surveying and Mapping,Article,59,5,4340-4354,2021,1049,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000642096400051,33.268994,16.233686447143555,35.89777,31.53,64.6187,29.2219,International - Quadrilateral +,99.9884,8.125
WOS:000732764300001,10.1109/TGRS.2021.3095166,n/a,Remote Sensing Image Change Detection With Transformers,"Chen, Hao; Qi, Zipeng; Shi, Zhenwei",IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,0708 Geophysics; 0809 Electronic Science and Technology; 0816 Surveying and Mapping,Article,60,n/a,n/a,2021,937,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000732764300001,33.268994,16.233686447143555,13.547845,28.16,57.7195,69.1623,Domestic - Single,99.9868,8.125
WOS:000528194400031,10.1016/j.engappai.2020.103541,n/a,Tunicate Swarm Algorithm: A new bio-inspired based metaheuristic paradigm for global optimization,"Kaur, Satnam; Awasthi, Lalit K.; Sangal, A. L.; Dhiman, Gaurav",ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,0809 Electronic Science and Technology; 0811 Control Science and Engineering; 0808 Electrical Engineering; 0812 Computer Science and Technology,Article,90,n/a,n/a,2020,934,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000528194400031,39.089337,19.046926498413086,17.35707,23.89,49.0368,53.8109,Domestic - Multiple,99.9852,6.212
WOS:000856655600001,10.1016/j.engappai.2022.105151,n/a,Ensemble deep learning: A review,"Ganaie, M. A.; Hu, Minghui; Malik, A. K.; Tanveer, M.; Suganthan, P. N.",ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,0812 Computer Science and Technology; 0809 Electronic Science and Technology; 0808 Electrical Engineering; 0811 Control Science and Engineering,Review,115,n/a,n/a,2022,911,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000856655600001,102.095238,27.738937377929688,49.191177,8.92,32.8419,18.5196,International - Trilateral,99.8894,8.0
WOS:000702602200005,10.1109/TCSVT.2021.3101953,n/a,Overview of the Versatile Video Coding (VVC) Standard and its Applications,"Bross, Benjamin; Wang, Ye-Kui; Ye, Yan; Liu, Shan; Chen, Jianle; Sullivan, Gary J.; Ohm, Jens-Rainer",IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,0809 Electronic Science and Technology,Article,31,10,3736-3764,2021,909,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000702602200005,35.422043,16.233686447143555,20.824383,25.66,55.9947,43.6508,International - Bilateral,99.9851,5.859
WOS:000522192600036,10.1109/TCOMM.2019.2958916,n/a,Beamforming Optimization for Wireless Network Aided by Intelligent Reflecting Surface With Discrete Phase Shifts,"Wu, Qingqing; Zhang, Rui",IEEE TRANSACTIONS ON COMMUNICATIONS,0809 Electronic Science and Technology; 0810 Information and Communication Engineering,Article,68,3,1838-1851,2020,905,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000522192600036,40.460573,19.046926498413086,15.781697,22.37,47.5142,57.3449,Domestic - Single,99.9833,5.083
WOS:001194767100001,10.1016/j.ymssp.2020.107077,n/a,A review of vibration-based damage detection in civil structures: From traditional methods to Machine Learning and Deep Learning applications,"Avci, Onur; Abdeljaber, Osama; Kiranyaz, Serkan; Hussein, Mohammed; Gabbouj, Moncef; Inman, Daniel J.",MECHANICAL SYSTEMS AND SIGNAL PROCESSING,0802 Mechanical Engineering; 0809 Electronic Science and Technology,Review,147,n/a,n/a,2021,867,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001194767100001,142.777778,41.13768005371094,120.795456,6.07,21.0756,7.1774,International - Quadrilateral +,99.793,8.934
WOS:000522226700004,10.1109/TIP.2020.2977573,MEDLINE:32167894,DDcGAN: A Dual-Discriminator Conditional Generative Adversarial Network for Multi-Resolution Image Fusion,"Ma, Jiayi; Xu, Han; Jiang, Junjun; Mei, Xiaoguang; Zhang, Xiao-Ping",IEEE TRANSACTIONS ON IMAGE PROCESSING,0809 Electronic Science and Technology; 0812 Computer Science and Technology,Article,29,n/a,4980-4995,2020,832,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000522226700004,51.560501,19.046926498413086,24.438095,16.14,43.6816,34.0452,International - Bilateral,99.9815,10.856
WOS:000626338600001,10.1109/TITS.2020.2972974,n/a,"Deep Multi-Modal Object Detection and Semantic Segmentation for Autonomous Driving: Datasets, Methods, and Challenges","Feng, Di; Haase-Schutz, Christian; Rosenbaum, Lars; Hertlein, Heinz; Glaser, Claudius; Timm, Fabian; Wiesbeck, Werner; Dietmayer, Klaus",IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,0814 Civil Engineering; 0808 Electrical Engineering; 0823 Transportation Engineering; 0809 Electronic Science and Technology; 0711 Systems Science,Article,22,3,1341-1360,2021,828,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000626338600001,38.204923,16.233686447143555,14.505972,21.67,51.0051,57.0799,Domestic - Multiple,99.9835,9.551
WOS:000663527700002,10.1109/JPROC.2021.3061701,n/a,"6G Wireless Systems: Vision, Requirements, Challenges, Insights, and Opportunities","Tataria, Harsh; Shafi, Mansoor; Molisch, Andreas F.; Dohler, Mischa; Sjoland, Henrik; Tufvesson, Fredrik",PROCEEDINGS OF THE IEEE,0809 Electronic Science and Technology,Article,109,7,1166-1199,2021,800,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000663527700002,132.303797,16.233686447143555,35.89777,6.05,49.2802,22.2855,International - Quadrilateral +,99.9818,14.91
WOS:000521164300008,10.1109/TIM.2019.2915404,n/a,An End-to-End Steel Surface Defect Detection Approach via Fusing Multiple Hierarchical Features,"He, Yu; Song, Kechen; Meng, Qinggang; Yan, Yunhui",IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,0804 Instrumentation Science and Technology; 0809 Electronic Science and Technology; 0808 Electrical Engineering,Article,69,4,1493-1504,2020,790,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000521164300008,29.661376,19.046926498413086,24.438095,26.63,41.4765,32.3266,International - Bilateral,99.9796,4.016
WOS:000870301500031,10.1109/JSTSP.2022.3188113,n/a,WavLM: Large-Scale Self-Supervised Pre-Training for Full Stack Speech Processing,"Chen, Sanyuan; Wang, Chengyi; Chen, Zhengyang; Wu, Yu; Liu, Shujie; Chen, Zhuo; Li, Jinyu; Kanda, Naoyuki; Yoshioka, Takuya; Xiao, Xiong; Wu, Jian; Zhou, Long; Ren, Shuo; Qian, Yanmin; Qian, Yao; Zeng, Michael; Yu, Xiangzhan; Wei, Furu",IEEE JOURNAL OF SELECTED TOPICS IN SIGNAL PROCESSING,0809 Electronic Science and Technology,Article,16,6,1505-1518,2022,789,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000870301500031,35.490741,11.719958305358887,14.403515,22.23,67.3211,54.7783,International - Bilateral,99.9968,7.5
WOS:000554893500007,10.1109/TMI.2020.2996645,MEDLINE:32730213,Inf-Net: Automatic COVID-19 Lung Infection Segmentation From CT Images,"Fan, Deng-Ping; Zhou, Tao; Ji, Ge-Peng; Zhou, Yi; Chen, Geng; Fu, Huazhu; Shen, Jianbing; Shao, Ling",IEEE TRANSACTIONS ON MEDICAL IMAGING,0831 Biomedical Engineering; 0803 Optical Engineering; 0809 Electronic Science and Technology; 0812 Computer Science and Technology; 1009 Special Medicine; 1010 Medical Technology,Article,39,8,2626-2637,2020,785,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000554893500007,61.541237,19.046926498413086,24.438095,12.76,41.214,32.122,International - Bilateral,99.9777,10.048
WOS:000506715100039,10.1016/j.engappai.2019.103300,n/a,Manta ray foraging optimization: An effective bio-inspired optimizer for engineering applications,"Zhao, Weiguo; Zhang, Zhenxing; Wang, Liying",ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,0809 Electronic Science and Technology; 0811 Control Science and Engineering; 0808 Electrical Engineering; 0812 Computer Science and Technology,Article,87,n/a,n/a,2020,771,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000506715100039,39.089337,19.046926498413086,24.438095,19.72,40.479,31.5491,International - Bilateral,99.9759,6.212
WOS:000623419200006,10.1109/MSP.2020.3016905,n/a,"Algorithm Unrolling: Interpretable, Efficient Deep Learning for Signal and Image Processing","Monga, Vishal; Li, Yuelong; Eldar, Yonina C.",IEEE SIGNAL PROCESSING MAGAZINE,0809 Electronic Science and Technology,Article,38,2,18-44,2021,748,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000623419200006,41.9,16.233686447143555,20.824383,17.85,46.077,35.9194,International - Bilateral,99.9802,15.204
WOS:000583761300008,10.1109/TCSVT.2019.2920407,n/a,Image De-Raining Using a Conditional Generative Adversarial Network,"Zhang, He; Sindagi, Vishwanath; Patel, Vishal M.",IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,0809 Electronic Science and Technology,Article,30,11,3943-3956,2020,723,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000583761300008,37.625337,19.046926498413086,17.35707,19.22,37.9589,41.6545,Domestic - Multiple,99.974,4.685
WOS:000553851400011,10.1109/TIP.2020.3002345,n/a,FoveaBox: Beyound Anchor-Based Object Detection,"Kong, Tao; Sun, Fuchun; Liu, Huaping; Jiang, Yuning; Li, Lei; Shi, Jianbo",IEEE TRANSACTIONS ON IMAGE PROCESSING,0809 Electronic Science and Technology; 0812 Computer Science and Technology,Article,29,n/a,7389-7398,2020,714,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000553851400011,51.560501,19.046926498413086,24.438095,13.85,37.4864,29.2167,International - Bilateral,99.9722,10.856
WOS:000523478400016,10.1109/TITS.2019.2910595,n/a,Feature Pyramid and Hierarchical Boosting Network for Pavement Crack Detection,"Yang, Fan; Zhang, Lei; Yu, Sijia; Prokhorov, Danil; Mei, Xue; Ling, Haibin",IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,0814 Civil Engineering; 0711 Systems Science; 0823 Transportation Engineering; 0809 Electronic Science and Technology; 0808 Electrical Engineering,Article,21,4,1525-1535,2020,702,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000523478400016,51.887828,19.046926498413086,17.35707,13.53,36.8563,40.4446,Domestic - Multiple,99.9703,6.492
